frame_idx,ch1,ch2,ch3,ch4,back_lt_id,back_lt_x,back_lt_y,back_lt_z,back_rt_id,back_rt_x,back_rt_y,back_rt_z,back_rb_id,back_rb_x,back_rb_y,back_rb_z,back_lb_id,back_lb_x,back_lb_y,back_lb_z,tip_lt_id,tip_lt_x,tip_lt_y,tip_lt_z,tip_rt_id,tip_rt_x,tip_rt_y,tip_rt_z,tip_rb_id,tip_rb_x,tip_rb_y,tip_rb_z,tip_lb_id,tip_lb_x,tip_lb_y,tip_lb_z,pip_id,pip_x,pip_y,pip_z,dip_id,dip_x,dip_y,dip_z
6696,0.083,0.344,0.723,0.0,100015,-42.09075,794.64319,674.49329,106888,-17.55378,793.63239,674.68237,106789,-17.28277,797.98242,699.56854,100017,-41.04395,798.5835,697.5105,105973,-48.85348,768.06024,807.90607,106964,-26.38559,776.64209,814.30688,106963,-28.21905,766.73572,837.42236,105974,-50.33381,758.76788,830.80603,100019,-31.1755,787.909,765.98364,105972,-30.92641,775.85712,787.59241
6697,0.084,0.349,0.472,0.0,100015,-42.13395,794.64453,674.42767,106888,-17.58798,793.63989,674.63141,106789,-17.08138,797.68091,699.27814,100017,-41.12433,798.62128,697.422,105973,-48.8732,768.05164,807.81659,106964,-26.39704,776.63733,814.24426,106963,-28.28864,766.74902,837.33136,105974,-50.364,758.75946,830.75543,100019,-31.23443,787.92981,765.91211,105972,-31.00006,775.85504,787.47961
6698,0.083,0.344,0.47,0.0,100015,-42.17252,794.64435,674.38538,106888,-17.6246,793.64075,674.56708,106789,-17.11365,797.70007,699.23798,100017,-41.18644,798.60767,697.34442,105973,-48.92493,768.06458,807.77765,106964,-26.42128,776.64056,814.21747,106963,-28.31241,766.69971,837.24335,105974,-50.38976,758.76257,830.70227,100019,-31.2478,787.93848,765.87006,105972,-31.01067,775.87207,787.4422
6699,0.084,0.348,0.472,0.0,100015,-42.19351,794.64795,674.34314,106888,-17.66754,793.64618,674.51715,106789,-17.35044,798.01648,699.39691,100017,-41.2234,798.6134,697.31586,105973,-48.92839,768.05054,807.73279,106964,-26.46983,776.63562,814.19928,106963,-28.38293,766.71307,837.20209,105974,-50.41885,758.73828,830.67236,100019,-31.27806,787.93903,765.84125,105972,-31.04829,775.8941,787.40222
6700,0.084,0.348,0.472,0.0,100015,-42.20613,794.65393,674.34131,106888,-17.69596,793.63306,674.50452,106789,-17.15961,797.69281,699.17657,100017,-41.26408,798.62592,697.29285,105973,-48.95529,768.05353,807.71057,106964,-26.48926,776.64624,814.18604,106963,-28.36507,766.68207,837.18188,105974,-50.42463,758.74652,830.65619,100019,-31.31102,787.94733,765.81183,105972,-31.09566,775.86798,787.36169
6701,0.084,0.344,0.469,0.0,100015,-42.2464,794.6236,674.3161,106888,-17.72792,793.62781,674.48944,106789,-17.40027,797.98749,699.39349,100017,-41.31881,798.60193,697.26477,105973,-48.98969,768.06439,807.73291,106964,-26.50303,776.63196,814.17462,106963,-28.40606,766.68707,837.18268,105974,-50.45958,758.73767,830.6463,100019,-31.33052,787.93512,765.81232,105972,-31.13507,775.86591,787.35223
6702,0.084,0.348,0.469,0.0,100015,-42.25444,794.61713,674.33069,106888,-17.75043,793.62488,674.50592,106789,-17.21254,797.67218,699.17944,100017,-41.34558,798.57629,697.28406,105973,-49.0472,768.04205,807.73419,106964,-26.51465,776.6123,814.16681,106963,-28.4636,766.66602,837.16699,105974,-50.49115,758.70691,830.65118,100019,-31.41439,787.9527,765.83246,105972,-31.16805,775.84607,787.36841
6703,0.084,0.343,0.47,0.0,100015,-42.25766,794.61249,674.34174,106888,-17.75016,793.62701,674.51746,106789,-17.22462,797.69293,699.19952,100017,-41.33551,798.60376,697.29034,105973,-49.07453,768.0213,807.72742,106964,-26.5439,776.62079,814.18268,106963,-28.56821,766.70428,837.20337,105974,-50.51245,758.68298,830.63477,100019,-31.38917,787.92462,765.81989,105972,-31.19191,775.83496,787.37494
6704,0.084,0.348,0.469,0.0,100015,-42.25601,794.62189,674.34717,106888,-17.7364,793.62811,674.54266,106789,-17.22372,797.68329,699.20831,100017,-41.31583,798.58527,697.30621,105973,-49.08986,768.02728,807.74518,106964,-26.55691,776.60925,814.19293,106963,-28.56705,766.69989,837.20227,105974,-50.52693,758.66235,830.63666,100019,-31.38375,787.92529,765.82507,105972,-31.19561,775.82086,787.37646
6705,0.084,0.348,0.469,0.0,100015,-42.24273,794.63348,674.35785,106888,-17.73782,793.63367,674.54724,106789,-17.39841,797.98193,699.43481,100017,-41.32866,798.5907,697.31091,105973,-49.09604,768.03613,807.75958,106964,-26.50031,776.60223,814.18604,106963,-28.56385,766.69647,837.21332,105974,-50.51684,758.69189,830.65302,100019,-31.38068,787.93683,765.84241,105972,-31.1823,775.83844,787.39813
6706,0.084,0.348,0.472,0.0,100015,-42.22549,794.63342,674.37201,106888,-17.73823,793.63318,674.57104,106789,-17.18813,797.65936,699.24133,100017,-41.2969,798.58923,697.33112,105973,-49.0765,768.0387,807.76569,106964,-26.52085,776.59924,814.20197,106963,-28.50342,766.68164,837.23596,105974,-50.50417,758.68701,830.67535,100019,-31.3873,787.93866,765.83679,105972,-31.163,775.86383,787.42157
6707,0.114,0.349,0.47,0.0,100015,-42.22758,794.63647,674.37946,106888,-17.72672,793.62494,674.58453,106789,-17.41392,797.96753,699.46637,100017,-41.29971,798.59338,697.35144,105973,-49.07816,768.06647,807.80371,106964,-26.51508,776.61926,814.21387,106963,-28.49784,766.68378,837.23596,105974,-50.48307,758.71448,830.70471,100019,-31.38348,787.92688,765.86029,105972,-31.1675,775.84845,787.44983
6708,0.084,0.349,0.472,0.0,100015,-42.24844,794.62732,674.38892,106888,-17.72773,793.62421,674.5929,106789,-17.2074,797.65027,699.2771,100017,-41.29615,798.59918,697.35791,105973,-49.08036,768.05963,807.8194,106964,-26.56338,776.61426,814.23529,106963,-28.53717,766.70959,837.28314,105974,-50.49589,758.71747,830.70868,100019,-31.39056,787.93298,765.87708,105972,-31.18101,775.86627,787.44275
6709,0.084,0.349,0.472,0.0,100015,-42.22311,794.63879,674.40338,106888,-17.72539,793.6214,674.62915,106789,-17.22497,797.66766,699.32147,100017,-41.31713,798.60071,697.38293,105973,-49.12437,768.0647,807.83685,106964,-26.55001,776.61426,814.23993,106963,-28.53646,766.74023,837.30762,105974,-50.51367,758.69922,830.7196,100019,-31.40088,787.9519,765.88898,105972,-31.20265,775.8515,787.47839
6710,0.084,0.344,0.47,0.0,100015,-42.21861,794.64008,674.42578,106888,-17.74166,793.63831,674.65326,106789,-17.21964,797.67883,699.33398,100017,-41.30634,798.60583,697.40717,105973,-49.12616,768.05328,807.86163,106964,-26.56804,776.62762,814.24701,106963,-28.5866,766.74316,837.33002,105974,-50.53053,758.70898,830.73712,100019,-31.46053,787.98822,765.93579,105972,-31.21185,775.86768,787.49359
6711,0.103,0.351,0.472,0.0,100015,-42.2352,794.64233,674.44617,106888,-17.75151,793.6532,674.68201,106789,-17.24597,797.70038,699.36438,100017,-41.29414,798.6142,697.43317,105973,-49.15408,768.06445,807.87067,106964,-26.57706,776.64624,814.26324,106963,-28.61981,766.81781,837.39624,105974,-50.53409,758.71503,830.74994,100019,-31.41785,787.97272,765.92957,105972,-31.21145,775.86731,787.51526
6712,0.084,0.345,0.469,0.0,100015,-42.25072,794.64423,674.46899,106888,-17.77228,793.65289,674.70801,106789,-17.25024,797.72662,699.38757,100017,-41.39485,798.60736,697.45819,105973,-49.15736,768.06696,807.90381,106964,-26.57201,776.63818,814.26807,106963,-28.60724,766.84888,837.41101,105974,-50.52516,758.73505,830.78265,100019,-31.48808,788.00513,765.98499,105972,-31.22499,775.86261,787.54211
6713,0.084,0.348,0.472,0.0,100015,-42.26594,794.64392,674.48938,106888,-17.81829,793.65991,674.74109,106789,-17.29934,797.72418,699.40771,100017,-41.40073,798.58478,697.5061,105973,-49.58629,768.37506,808.12744,106964,-26.6178,776.64746,814.29688,106963,-28.60624,766.83844,837.44946,105974,-50.53321,758.73029,830.81244,100019,-31.50929,788.00085,766.00598,105972,-31.22655,775.85809,787.5871
6714,0.084,0.348,0.472,0.0,100015,-42.27936,794.64081,674.51917,106888,-17.85713,793.68481,674.76263,106789,-17.34489,797.742,699.45886,100017,-41.44948,798.60406,697.52643,105973,-49.19786,768.05811,807.96002,106964,-26.636,776.6402,814.31458,106963,-28.64905,766.8291,837.47821,105974,-50.55322,758.71918,830.82849,100019,-31.53793,788.00079,766.04761,105972,-31.27212,775.83276,787.61786
6715,0.093,0.36,0.469,0.0,100015,-42.32478,794.64948,674.54633,106888,-17.89986,793.7002,674.7926,106789,-17.38605,797.78247,699.52435,100017,-41.51292,798.58563,697.55719,105973,-49.24684,768.01959,807.97864,106964,-26.67608,776.62225,814.33496,106963,-28.69874,766.81238,837.5097,105974,-50.59324,758.69171,830.8504,100019,-31.57365,788.00665,766.06653,105972,-31.31384,775.83643,787.64362
6716,0.084,0.348,0.47,0.0,100015,-42.3349,794.62354,674.55078,106888,-17.93763,793.70007,674.80231,106789,-17.56134,797.97791,699.66748,100017,-41.56834,798.5741,697.56158,105973,-49.31322,768.01172,807.99683,106964,-26.75634,776.61346,814.34076,106963,-28.81423,766.82196,837.53607,105974,-50.37583,758.40375,830.68207,100019,-31.6329,787.99121,766.08997,105972,-31.39926,775.82458,787.65082
6717,0.084,0.345,0.469,0.0,100015,-42.36974,794.5993,674.55725,106888,-17.96946,793.68622,674.83685,106789,-17.61834,797.94977,699.68463,100017,-41.62544,798.55316,697.58362,105973,-49.37577,767.99988,808.00415,106964,-26.74882,776.60413,814.33997,106963,-28.88831,766.81927,837.54425,105974,-50.43962,758.35962,830.69446,100019,-31.67986,787.98169,766.1076,105972,-31.45017,775.81805,787.67181
6718,0.084,0.345,0.469,0.0,100015,-42.40105,794.56763,674.55548,106888,-18.00432,793.68201,674.85846,106789,-17.66568,797.93335,699.69293,100017,-41.65944,798.52283,697.59381,105973,-49.43837,767.96588,808.00354,106964,-26.83834,776.57452,814.35638,106963,-29.012,766.77808,837.58563,105974,-50.4909,758.328,830.69232,100019,-31.73219,787.96692,766.13409,105972,-31.53812,775.7915,787.69312
6719,0.087,0.41,0.47,0.0,100015,-42.43425,794.55359,674.58008,106888,-18.00859,793.64301,674.85693,106789,-17.54068,797.73401,699.63519,100017,-41.68834,798.49091,697.59833,105973,-50.50448,768.03967,808.21533,106964,-26.17299,776.40155,814.15869,106963,-29.13313,766.76575,837.60211,105974,-50.49697,758.19,830.62085,100019,-31.7832,787.93427,766.15662,105972,-31.5981,775.77466,787.70966
6720,0.084,0.348,0.484,0.0,100015,-42.44363,794.5282,674.56787,106888,-18.02645,793.62939,674.88165,106789,-17.67417,797.89252,699.72137,100017,-41.70977,798.46558,697.60022,105973,-50.52479,768.01599,808.18884,106964,-26.22172,776.39246,814.16602,106963,-29.22015,766.7356,837.62891,105974,-50.55962,758.1676,830.62402,100019,-31.80791,787.92773,766.14777,105972,-31.63853,775.7699,787.70032
6721,0.085,0.348,0.47,0.0,100015,-42.4494,794.51086,674.55884,106888,-18.03025,793.6189,674.8717,106789,-17.56629,797.69617,699.61908,100017,-41.71914,798.45892,697.59277,105973,-50.49624,768.01636,808.18365,106964,-26.23238,776.39124,814.17896,106963,-29.24777,766.72614,837.61774,105974,-50.56412,758.16156,830.61499,100019,-31.83073,787.92346,766.15845,105972,-31.66453,775.76068,787.72009
6722,0.085,0.493,0.472,0.0,100015,-42.46025,794.5108,674.5647,106888,-18.02223,793.61621,674.87634,106789,-17.56196,797.68811,699.63171,100017,-41.71511,798.45776,697.61145,105973,-50.54914,768.02594,808.20593,106964,-26.23258,776.38849,814.16919,106963,-29.22923,766.72552,837.61249,105974,-50.57636,758.15503,830.6109,100019,-31.83382,787.93378,766.14899,105972,-31.67305,775.77002,787.70123
6723,0.085,0.493,0.472,0.0,100015,-42.47457,794.51416,674.58148,106888,-18.04187,793.62659,674.88922,106789,-17.57131,797.69342,699.64197,100017,-41.73074,798.43085,697.59375,105973,-50.55414,768.04797,808.21899,106964,-26.21391,776.38116,814.16968,106963,-29.18674,766.74139,837.63312,105974,-50.53399,758.20068,830.64825,100019,-31.82044,787.92303,766.15582,105972,-31.66591,775.76801,787.70862
6724,0.084,0.348,0.472,0.0,100015,-42.45447,794.51556,674.5708,106888,-18.04973,793.63971,674.8913,106789,-17.54344,797.66748,699.64124,100017,-41.71305,798.44745,697.60638,105973,-50.54821,768.0451,808.22931,106964,-26.83483,776.51758,814.3551,106963,-29.17933,766.73004,837.6297,105974,-50.52262,758.20209,830.65411,100019,-31.81754,787.92731,766.1626,105972,-31.64653,775.75586,787.70935
6725,0.084,0.348,0.472,0.0,100015,-42.46511,794.51154,674.57147,106888,-18.06577,793.62756,674.90442,106789,-17.68904,797.86475,699.73596,100017,-41.74731,798.43042,697.60754,105973,-51.06333,768.19751,808.41479,106964,-26.18864,776.37244,814.1745,106963,-29.15423,766.73572,837.62628,105974,-50.51701,758.19501,830.66132,100019,-31.82128,787.91077,766.1676,105972,-31.62655,775.76416,787.71289
6726,0.084,0.587,0.468,0.0,100015,-42.48288,794.5332,674.58667,106888,-18.07351,793.62836,674.90686,106789,-17.71181,797.86139,699.73236,100017,-41.7267,798.44727,697.62378,105973,-50.49999,768.02087,808.25989,106964,-26.75955,776.51495,814.35748,106963,-29.12731,766.73065,837.63373,105974,-50.48382,758.22656,830.67261,100019,-31.8434,787.91473,766.18195,105972,-31.64341,775.75012,787.72394
6727,0.085,0.348,0.471,0.0,100015,-42.48951,794.52765,674.58325,106888,-18.08158,793.6485,674.89185,106789,-17.58921,797.68726,699.64966,100017,-41.76794,798.42798,697.60992,105973,-50.60066,768.04987,808.28326,106964,-26.18252,776.38867,814.18835,106963,-29.13599,766.74908,837.65076,105974,-50.48572,758.21881,830.68628,100019,-31.842,787.9267,766.17535,105972,-31.64707,775.77277,787.7334
6728,0.085,0.348,0.471,0.0,100015,-42.52375,794.55682,674.60956,106888,-18.10722,793.65045,674.90887,106789,-17.61999,797.70428,699.65625,100017,-41.79665,798.43652,697.60834,105973,-50.56529,768.05493,808.27594,106964,-26.18494,776.396,814.19214,106963,-29.12213,766.75311,837.63605,105974,-50.50027,758.22626,830.6969,100019,-31.86142,787.92346,766.1792,105972,-31.66449,775.78363,787.74213
6729,0.084,0.346,0.466,0.0,100015,-42.50972,794.52771,674.58984,106888,-18.13352,793.64667,674.92542,106789,-17.63209,797.71307,699.66205,100017,-41.77395,798.47113,697.64557,105973,-50.50702,768.0163,808.27258,106964,-26.19474,776.3963,814.1925,106963,-29.12321,766.76831,837.65497,105974,-50.49947,758.21899,830.70215,100019,-31.86321,787.93695,766.19891,105972,-31.64786,775.79144,787.73834
6730,0.085,0.644,0.472,0.0,100015,-42.52718,794.52661,674.60132,106888,-18.13615,793.65131,674.92169,106789,-17.64312,797.72205,699.67767,100017,-41.76028,798.48651,697.65674,105973,-50.48981,768.01801,808.29272,106964,-26.18681,776.39526,814.20392,106963,-29.11162,766.75635,837.67346,105974,-50.47842,758.23096,830.71014,100019,-31.85136,787.93488,766.20789,105972,-31.63705,775.7746,787.77386
6731,0.085,0.644,0.472,0.0,100015,-42.53897,794.54993,674.62109,106888,-18.14004,793.6684,674.93384,106789,-17.64827,797.72852,699.69531,100017,-41.78149,798.48224,697.67761,105973,-50.47487,768.02954,808.31,106964,-26.7312,776.52997,814.38727,106963,-29.04125,766.76837,837.6806,105974,-50.45044,758.22449,830.74084,100019,-31.84422,787.93951,766.23785,105972,-31.6287,775.78058,787.77795
6732,0.084,0.346,0.466,0.0,100015,-42.55172,794.5592,674.65283,106888,-18.15561,793.64429,674.92688,106789,-17.79932,797.88788,699.77539,100017,-41.79021,798.49219,697.70074,105973,-50.55909,768.07092,808.38171,106964,-26.84337,776.55139,814.43353,106963,-29.00384,766.77502,837.70605,105974,-50.39205,758.29999,830.77875,100019,-31.83498,787.93274,766.25464,105972,-31.62601,775.77313,787.79517
6733,0.085,0.348,0.47,0.0,100015,-42.58687,794.57703,674.69513,106888,-18.15933,793.6543,674.96747,106789,-17.7937,797.87872,699.7973,100017,-41.79581,798.49548,697.73199,105973,-51.00111,768.21753,808.56207,106964,-26.85879,776.57263,814.46844,106963,-28.92842,766.81183,837.74695,105974,-50.37952,758.29877,830.81506,100019,-31.82567,787.92542,766.284,105972,-31.594,775.7785,787.81323
6734,0.085,0.346,0.466,0.0,100015,-42.59375,794.59583,674.71753,106888,-18.19157,793.63287,674.98834,106789,-17.66955,797.68713,699.73035,100017,-41.78942,798.50439,697.78131,105973,-50.97246,768.21655,808.60486,106964,-26.77356,776.55035,814.46875,106963,-28.89371,766.77954,837.7688,105974,-50.34464,758.31146,830.8443,100019,-31.81096,787.92023,766.31287,105972,-31.55718,775.78314,787.85229
6735,0.085,0.346,0.466,0.0,100015,-42.61032,794.59711,674.74023,106888,-18.20193,793.62976,675.00549,106789,-18.01862,797.20972,699.75354,100017,-41.80829,798.50378,697.82428,105973,-50.94985,768.20325,808.63159,106964,-26.79892,776.55902,814.50409,106963,-28.80956,766.73804,837.79559,105974,-50.3096,758.31702,830.86597,100019,-31.80465,787.88885,766.34991,105972,-31.53753,775.76495,787.87634
6736,0.085,0.348,0.47,0.0,100015,-42.6161,794.56464,674.75165,106888,-18.21966,793.60474,675.01263,106789,-18.03922,797.17401,699.77582,100017,-41.83826,798.46161,697.83405,105973,-50.9027,768.1972,808.68164,106964,-26.75305,776.54059,814.49835,106963,-28.75731,766.72296,837.85016,105974,-50.29655,758.30206,830.9057,100019,-31.79105,787.87732,766.37158,105972,-31.52891,775.71594,787.88531
6737,0.085,0.347,0.47,0.0,100015,-42.6224,794.56372,674.75409,106888,-18.24688,793.58911,675.02008,106789,-18.05066,797.17401,699.77325,100017,-41.83512,798.46539,697.84595,105973,-50.89079,768.2016,808.70605,106964,-26.72873,776.54254,814.53412,106963,-28.67828,766.70312,837.83954,105974,-50.25151,758.33527,830.92407,100019,-31.77652,787.86346,766.3819,105972,-31.50227,775.71655,787.92749
6738,0.085,0.347,0.47,0.0,100015,-42.64499,794.55194,674.73975,106888,-18.24437,793.59149,675.03534,106789,-18.18806,797.31622,699.85889,100017,-41.86057,798.42847,697.8363,105973,-50.89407,768.21234,808.7113,106964,-26.71383,776.53021,814.5072,106963,-28.63694,766.68542,837.83911,105974,-50.22455,758.33838,830.93805,100019,-31.7981,787.84692,766.3623,105972,-31.49513,775.70996,787.91272
6739,0.085,0.348,0.472,0.0,100015,-42.65676,794.53772,674.74408,106888,-18.30534,793.55145,675.00854,106789,-18.08965,797.1524,699.75134,100017,-41.90983,798.4173,697.81226,105973,-50.90414,768.20056,808.69299,106964,-26.72913,776.52936,814.51276,106963,-28.65764,766.70673,837.84998,105974,-50.25127,758.32629,830.93146,100019,-31.81708,787.84027,766.35736,105972,-31.53667,775.70239,787.9082
6740,0.085,0.348,0.472,0.0,100015,-42.68861,794.53125,674.74969,106888,-18.26558,793.4325,674.86255,106789,-18.12963,797.15051,699.75403,100017,-41.90797,798.3855,697.81305,105973,-50.9276,768.16632,808.6839,106964,-26.7511,776.52277,814.49725,106963,-28.73426,766.70972,837.836,105974,-50.28979,758.28558,830.92749,100019,-31.83508,787.82764,766.35272,105972,-31.58396,775.68732,787.88855
6741,0.085,0.345,0.469,0.0,100015,-42.71088,794.52588,674.75024,106888,-18.29963,793.43542,674.862,106789,-17.83875,797.61475,699.77234,100017,-41.96475,798.38776,697.79376,105973,-50.47745,768.00848,808.51556,106964,-26.79432,776.50354,814.49146,106963,-28.84384,766.72192,837.80176,105974,-50.3269,758.26575,830.9046,100019,-31.84909,787.83844,766.34796,105972,-31.59428,775.69653,787.88153
6742,0.085,0.348,0.471,0.0,100015,-42.73773,794.51605,674.7345,106888,-18.33574,793.44342,674.85748,106789,-18.00763,797.83002,699.83588,100017,-42.0124,798.39709,697.81018,105973,-50.51852,768.00952,808.52411,106964,-26.85143,776.5141,814.51349,106963,-28.85646,766.70782,837.81824,105974,-50.33003,758.24561,830.92102,100019,-31.88993,787.8291,766.35461,105972,-31.634,775.68988,787.87799
6743,0.085,0.345,0.464,0.0,100015,-42.76555,794.55157,674.77283,106888,-18.49134,793.50555,675.00464,106789,-17.9171,797.65698,699.76508,100017,-42.00109,798.40222,697.80725,105973,-50.94514,768.13788,808.68658,106964,-26.78366,776.50208,814.48743,106963,-28.84329,766.71082,837.82123,105974,-50.33179,758.24384,830.92383,100019,-31.90113,787.83875,766.33319,105972,-31.64011,775.68372,787.88794
6744,0.085,0.345,0.464,0.0,100015,-42.78246,794.54028,674.75861,106888,-18.40277,793.46155,674.87042,106789,-17.95068,797.67084,699.77344,100017,-42.03224,798.4035,697.84119,105973,-50.50399,768.01385,808.55652,106964,-26.78568,776.51025,814.50891,106963,-28.76012,766.7041,837.85303,105974,-50.30436,758.23615,830.94788,100019,-31.90587,787.83246,766.34991,105972,-31.62606,775.68451,787.88885
6745,0.085,0.347,0.471,0.0,100015,-42.83657,794.55072,674.81604,106888,-18.59685,793.46698,675.00244,106789,-18.12262,797.85413,699.88092,100017,-42.09049,798.4079,697.86456,105973,-50.91367,768.14734,808.72717,106964,-26.8035,776.52014,814.53119,106963,-28.70453,766.6803,837.87091,105974,-50.27265,758.25824,830.96533,100019,-31.89117,787.82745,766.37476,105972,-31.61989,775.68665,787.90948
6746,0.085,0.345,0.466,0.0,100015,-42.83021,794.39813,674.6767,106888,-18.62382,793.46613,675.01862,106789,-18.0067,797.67078,699.79126,100017,-42.08896,798.41577,697.89801,105973,-50.40303,768.01788,808.58856,106964,-26.7583,776.51685,814.53925,106963,-28.64151,766.66339,837.89429,105974,-50.25009,758.25867,830.99939,100019,-31.9049,787.81799,766.39886,105972,-31.60634,775.69342,787.93921
6747,0.085,0.347,0.47,0.0,100015,-42.89323,794.53003,674.87579,106888,-18.65262,793.44196,675.02679,106789,-18.03251,797.64618,699.80402,100017,-42.11304,798.40515,697.91846,105973,-50.88455,768.14624,808.78418,106964,-26.77242,776.52332,814.57123,106963,-28.64102,766.68079,837.92053,105974,-50.21921,758.23572,831.02576,100019,-31.89775,787.80396,766.41522,105972,-31.60067,775.68927,787.97797
6748,0.085,0.347,0.47,0.0,100015,-42.89952,794.51349,674.88202,106888,-18.69218,793.42297,675.03979,106789,-18.1799,797.82562,699.91125,100017,-42.13264,798.39026,697.95569,105973,-50.87605,768.14734,808.83002,106964,-26.75319,776.50037,814.58008,106963,-28.56331,766.6377,837.94055,105974,-50.21136,758.21875,831.0625,100019,-31.87903,787.79724,766.44922,105972,-31.57801,775.66931,787.98468
6749,0.085,0.345,0.465,0.0,100015,-42.88377,794.34711,674.73895,106888,-18.69574,793.42145,675.0553,106789,-18.07328,797.62555,699.83521,100017,-42.14728,798.3913,697.9884,105973,-50.86882,768.15344,808.86945,106964,-26.71649,776.49902,814.61884,106963,-28.55255,766.63983,837.95258,105974,-50.16918,758.21814,831.08789,100019,-31.86763,787.78174,766.4726,105972,-31.53972,775.6449,788.00952
6750,0.085,0.348,0.47,0.0,100015,-42.88723,794.36206,674.77966,106888,-18.70062,793.40656,675.06134,106789,-18.04214,797.62061,699.84821,100017,-42.12893,798.3783,697.99792,105973,-50.84933,768.15222,808.91724,106964,-26.68746,776.46307,814.63788,106963,-28.49152,766.60809,837.97791,105974,-50.12549,758.19427,831.11731,100019,-31.84301,787.77515,766.49756,105972,-31.51257,775.62372,788.05334
6751,0.085,0.347,0.465,0.0,100015,-42.91719,794.50128,674.96082,106888,-18.65856,793.42493,675.10077,106789,-18.0457,797.61334,699.86652,100017,-42.15378,798.38318,698.06403,105973,-50.81727,768.16992,808.94165,106964,-26.59761,776.44824,814.64374,106963,-27.95793,766.24774,837.7453,105974,-50.06414,758.17328,831.16101,100019,-31.82633,787.76105,766.52795,105972,-31.47339,775.61383,788.07501
6752,0.085,0.347,0.47,0.0,100015,-42.90179,794.5166,674.96875,106888,-18.65596,793.43518,675.1142,106789,-18.02481,797.59912,699.89709,100017,-42.1034,798.41333,698.09454,105973,-50.79885,768.16272,809.00861,106964,-26.59644,776.37885,814.66284,106963,-27.89824,766.18042,837.73114,105974,-50.02621,758.12836,831.20398,100019,-31.82425,787.71399,766.55408,105972,-31.43489,775.54523,788.10565
6753,0.085,0.347,0.47,0.0,100015,-42.87954,794.5238,675.00549,106888,-18.64317,793.41736,675.13416,106789,-18.14221,797.78046,700.01385,100017,-42.0845,798.43298,698.1261,105973,-50.80167,768.12842,809.00885,106964,-26.34225,776.10114,814.5553,106963,-27.74158,765.91016,837.68243,105974,-50.05046,758.05725,831.39252,100019,-31.804,787.69519,766.56909,105972,-31.42713,775.49335,788.12042
6754,0.085,0.348,0.471,0.0,100015,-42.83308,794.52966,675.00299,106888,-18.56584,793.45959,675.16614,106789,-17.91393,797.59766,699.92975,100017,-42.02453,798.4375,698.15076,105973,-50.78896,768.05084,809.03149,106964,-26.19928,775.91931,814.604,106963,-27.70459,765.70917,837.65405,105974,-50.08287,757.93976,831.42804,100019,-31.77468,787.65381,766.60364,105972,-31.39413,775.43744,788.16376
6755,0.084,0.558,0.47,0.0,100015,-42.77782,794.56006,675.01245,106888,-18.47603,793.48956,675.17981,106789,-18.18913,797.1153,699.92725,100017,-41.98045,798.46997,698.19336,105973,-50.31819,767.86798,808.84387,106964,-26.10336,775.7973,814.58728,106963,-27.73048,765.63159,837.64081,105974,-50.09721,757.91467,831.41614,100019,-31.73328,787.63342,766.62714,105972,-31.36717,775.40204,788.16119
6756,0.085,0.348,0.471,0.0,100015,-42.71674,794.58417,675.02454,106888,-18.35656,793.54242,675.21155,106789,-18.18681,797.24609,700.07172,100017,-41.91855,798.49323,698.21759,105973,-50.26831,767.85803,808.87311,106964,-26.23412,775.99072,814.76251,106963,-27.68284,765.61877,837.65137,105974,-50.07661,757.94165,831.4162,100019,-31.70525,787.63483,766.64844,105972,-31.32328,775.39368,788.18427
6757,0.085,0.348,0.471,0.0,100015,-42.67905,794.63068,675.02905,106888,-18.29254,793.58026,675.22668,106789,-18.04744,797.09344,699.97614,100017,-41.89297,798.52478,698.23755,105973,-49.18973,767.99225,808.93939,106964,-26.83568,776.54529,814.29309,106963,-27.58674,765.52527,837.64789,105974,-50.11764,757.95892,831.49597,100019,-31.67554,787.61035,766.677,105972,-31.31063,775.3562,788.20135
6758,0.085,0.345,0.465,0.0,100015,-42.68699,794.65045,675.07007,106888,-18.2983,793.6123,675.23193,106789,-18.05802,797.11713,699.9942,100017,-41.87548,798.52533,698.2619,105973,-49.12566,767.98322,808.97028,106964,-26.85069,776.52228,814.30896,106963,-27.56222,765.49872,837.66614,105974,-50.10224,757.9715,831.51965,100019,-31.66757,787.60083,766.70233,105972,-31.28791,775.34698,788.21814
6759,0.085,0.53,0.472,0.0,100015,-42.6746,794.7077,675.08521,106888,-18.28047,793.60699,675.27649,106789,-18.12584,797.2674,700.1217,100017,-41.8821,798.57007,698.28412,105973,-49.15947,767.97595,808.9632,106964,-26.87075,776.52972,814.33008,106963,-27.56821,765.49811,837.67651,105974,-50.10746,757.96277,831.51416,100019,-31.65454,787.63135,766.72668,105972,-31.27717,775.34058,788.2019
6760,0.085,0.346,0.466,0.0,100015,-42.6729,794.78973,675.11713,106888,-18.26824,793.61237,675.28363,106789,-18.12907,797.27118,700.12439,100017,-41.90379,798.5946,698.28394,105973,-49.13874,767.98676,808.93591,106964,-26.85596,776.55573,814.33948,106963,-27.58821,765.50494,837.66266,105974,-50.1196,757.9588,831.50806,100019,-31.64186,787.63818,766.73004,105972,-31.27703,775.34662,788.203
